FIPS,Accommodation and food services,Administrative and support and waste management and remediation services,"Agriculture, forestry, fishing and hunting","Arts, entertainment, and recreation",Construction,Educational services,Finance and insurance,Health care and social assistance,Industries not classified,Information,Management of companies and enterprises,"Mining, quarrying, and oil and gas extraction",Other services (except public administration),"Professional, scientific, and technical services",Real estate and rental and leasing,Utilities,Wholesale trade
48445,0.1330316742081448,0.02171945701357466,0.11538461538461539,,0.02895927601809955,,0.050226244343891405,0.19819004524886877,,0.01583710407239819,,0.028054298642533938,0.05384615384615385,0.023076923076923078,0.004072398190045249,,0.1434389140271493
48447,0.04150943396226415,,,,0.06792452830188679,,0.0,0.0,,,,0.09433962264150944,0.09056603773584905,,,,0.09056603773584905
48449,0.07885992763789411,0.03071697555932954,,0.0,0.01993649856014177,0.0010337443697851288,0.028871003470427526,0.15882743852912945,,0.006719338403603337,0.0,0.0,0.02791109798419848,0.008786827143173595,0.004947205198257402,0.0,0.02111792069703906
48451,0.1333835341365462,0.06676706827309237,0.0012550200803212851,0.015160642570281125,0.05625,0.014859437751004016,0.04098895582329317,0.1865210843373494,0.0,0.024949799196787147,0.008207831325301205,0.023870481927710845,0.0563504016064257,0.03604417670682731,0.01631526104417671,0.005346385542168675,0.04661144578313253
48453,0.13353690449601135,0.07317894371901845,4.0003066901795806e-05,0.019118132390149912,0.0636198775239435,0.025605296406057798,0.045263470199381955,0.11809405387746394,6.833857262390117e-05,0.05746607239888391,0.025383612743643678,0.00124009507395567,0.04717028305503422,0.13783890098240864,0.025675301773135942,0.002131830106974868,0.052832383816092565
48455,0.13754427390791027,0.02538370720188902,0.02715466351829988,,0.049586776859504134,,0.03659976387249114,0.16587957497048406,,0.0,,,0.1038961038961039,0.018890200708382526,,0.011806375442739079,0.0525383707201889
48457,0.12330623306233063,0.0031616982836495033,0.058265582655826556,,0.03116531165311653,,0.03116531165311653,0.23441734417344173,,0.006323396567299007,,,0.07994579945799458,0.024390243902439025,0.0031616982836495033,0.023035230352303523,0.025293586269196026
48459,0.11980968858131488,0.023356401384083045,0.001513840830449827,0.0021626297577854673,0.13948961937716264,0.004541522491349481,0.05341695501730104,0.127378892733564,,0.03481833910034602,,0.0062716262975778545,0.04779411764705882,0.08564013840830449,0.004974048442906574,0.03438581314878893,0.0062716262975778545
48461,0.02810304449648712,,,,0.06088992974238876,,0.0156128024980484,0.0,,,,0.42232630757220924,0.00546448087431694,,,0.0,0.08899297423887588
48463,0.15526278509703925,0.013457996883411249,0.0021249468763280916,0.007083156254426973,0.03669074939793172,0.009491429380932143,0.03584077064740048,0.24082731265051707,,0.010766397506728998,0.012749681257968552,0.01813288001133305,0.04788213627992634,0.0402323275251452,0.017849553761155972,0.008358124380223828,0.0577985550361241
48465,0.16715275246080932,0.07355085672621217,,0.0034633612832664965,0.02205614290922348,0.00902296755377324,0.044932555596062705,0.28199052132701424,,0.016678818811520234,0.0024608093328472476,,0.041742617572001456,0.02005103900838498,0.009387531899380241,0.0,0.02050674444039373
48467,0.16090985678180286,0.03454085930918281,0.0013238656878084005,0.013359008304248405,0.14093152003851245,0.010470574076302804,0.02852328800096281,0.12829462029125044,,0.006017571308220003,,0.004573354194247202,0.07726561559754483,0.02948609941027801,0.007702491274521603,0.0044530027680828015,0.04994584185822602
48469,0.11287445965962335,0.05175176082947916,,0.012091532904083916,0.05005894622290741,0.013572745684834195,0.02548290559535685,0.21139022399564705,,0.011638100420180769,0.008826819019981258,0.043771349112783776,0.05477464405550014,0.03322148665397056,0.034823614763761675,0.013723889846135243,0.0549560170490614
48471,0.19289873827240375,0.05556454221934649,0.0015367195082497574,0.012374636040116467,0.04618246522161113,0.006632157877709479,0.031462309932060825,0.19192817858298286,,0.014153995470721449,0.0,0.0009705596894208993,0.07068909737948884,0.0400355871886121,0.01593335490132643,0.002588159171789065,0.02030087350372048
48473,0.07202791393204287,0.04984630721940683,0.0,0.016449281382404254,0.09470798371687297,0.03888011963113733,0.009969261443881366,0.1043449364459583,,0.0054830937941347515,,0.013126194234443798,0.040707817562515576,0.0270000830771787,0.015452355238016116,0.0034061643266594666,0.10235108415718203
48475,0.11285714285714285,0.03742857142857143,,0.011142857142857144,0.078,,0.03314285714285714,0.05228571428571428,,0.007142857142857143,,0.32057142857142856,0.054857142857142854,0.014285714285714285,0.048,0.02,0.017142857142857144
48477,0.0919251640074512,0.039037822952944036,0.000728922005345428,0.009314003401636024,0.06220134445614319,0.0025107313517453633,0.06949056450959748,0.14967198509759455,,0.012391674090872277,,0.009718960071272374,0.05313031505628898,0.02988580221916255,0.013282578764072244,0.0,0.04608406900461651
48479,0.12413312202852615,0.07619651347068146,0.00015213946117274168,0.013172741679873217,0.02386053882725832,0.007885895404120444,0.03481458003169572,0.2128811410459588,8.874801901743265e-05,0.011131537242472267,0.004678288431061807,0.015188589540412044,0.02351822503961965,0.02567353407290016,0.01073851030110935,0.002015847860538827,0.03641204437400951
48481,0.1119230083764035,0.015416146854393156,0.006772411334877919,0.007128854036713598,0.06567456781322402,0.011762609160577437,0.03600071288540367,0.1455177330244163,,0.008465514168597399,,0.049189092853323825,0.04633755123863839,0.027089645339511675,0.016129032258064516,0.018713241846373196,0.07102120834075923
48483,0.16183107672469374,0.02385557704706641,,0.004513217279174726,0.02385557704706641,,0.027079303675048357,0.18633139909735655,,0.004513217279174726,,0.2759509993552547,0.03546099290780142,0.029013539651837523,0.0070921985815602835,,0.02192134107027724
48485,0.1431505167526061,0.04151878390142637,,0.010558271389986384,0.03727761780396884,0.00613852987789906,0.036273131096676264,0.2704524654568182,,0.021228152414116387,0.0023884461706734526,0.0175896783410344,0.04660818321837541,0.03104980021875488,0.017745931828835465,0.002656309292618139,0.03386236299917409
48487,0.11544139356362562,0.013581340419250075,,0.00974313551815766,0.03454384410983171,,0.043401240035429584,0.12252731030410392,,0.03690581635665781,,0.007676409802184824,0.05875405963979923,0.020962503690581637,0.021257750221434897,0.0,0.016533805727782697
48489,0.14181994191674735,0.17570183930300096,0.03630203291384317,0.00484027105517909,0.004356243949661181,,0.04017424975798645,0.2575024201355276,0.001936108422071636,0.0,,,0.03823814133591481,0.012100677637947725,0.009196515004840271,,0.02371732817037754
48491,0.13208865624424299,0.06233126028319686,6.352554044353533e-05,0.02537210085314801,0.08189712673980575,0.020963428346366657,0.05458114434908555,0.13944491382760438,1.9057662133060597e-05,0.02265956027620905,0.007159328407986431,0.004974049816728816,0.04990566457244135,0.12736235603524396,0.015150841395783175,0.00692428390834535,0.023383751437265354
48493,0.14608990147783252,0.025092364532019705,,0.010160098522167487,0.08251231527093596,0.0049261083743842365,0.028017241379310345,0.18365147783251232,0.0003078817733990148,0.010929802955665025,,0.03894704433497537,0.06403940886699508,0.03725369458128079,0.010621921182266009,0.006927339901477833,0.017549261083743842
48495,0.04954954954954955,,,,0.12612612612612611,,0.033783783783783786,0.01126126126126126,,,,0.38626126126126126,0.038288288288288286,0.0033783783783783786,0.05630630630630631,,0.018018018018018018
48497,0.09330783938814531,0.037093690248565965,0.0002731494127287626,0.0032777929527451517,0.06233269598470363,0.0010925976509150504,0.018792679595738868,0.17874897568970227,0.0002185195301830101,0.006227806610215788,0.0,0.17820267686424474,0.07085495766184102,0.019120458891013385,0.013275061458617864,0.005462988254575253,0.03692980060092871
48499,0.12483558531627406,0.010044242496711707,,0.009207222288652398,0.06983140021523376,0.0,0.040655267248595,0.14217386105464547,,0.017577424369245486,,0.016381681214875043,0.061580772450077724,0.07365777830921919,0.012316154490015545,0.030969747698194428,0.019610187731675235
48501,0.07467687888942078,0.015797032072762087,,,0.051220679751077074,,0.027764480612733365,0.0,,0.005265677357587362,,0.3111536620392532,0.04068932503590235,0.009095260890378171,0.03207276208712303,,0.061273336524652944
48503,0.08728916710137367,0.01860545992001391,,0.0012171796209354895,0.057902973395931145,,0.038601982263954095,0.19666145018257694,,0.016518866284124502,0.02034428794992175,0.08728916710137367,0.05268648930620762,0.037732568249000176,0.010085202573465485,0.01530168666318901,0.022952529994783515
48505,0.11118737131091283,0.013040494166094716,,,0.08716540837336993,,0.05765271105010295,0.17295813315030886,,0.014413177762525738,,0.20933424845573095,0.017158544955387784,,,,
48507,0.09979353062629043,,,,0.05437026841018582,,0.040605643496214726,0.41913282863041984,,,,0.03716448726772195,0.01169993117687543,0.006194081211286993,,,0.056434962147281484
49001,0.1497076023391813,0.028070175438596492,,,0.042105263157894736,,0.01871345029239766,0.16023391812865498,,,,0.048538011695906436,0.02046783625730994,0.008187134502923977,,0.0,0.0
49003,0.09074944768594573,0.01954342038180479,0.00028323797654789554,0.007590777771483601,0.06690081006061292,0.010253214751033819,0.016201212258539623,0.08570781170339319,,0.00509828357786212,0.0,0.0,0.016144564663230047,0.013198889707131933,0.004248569648218433,0.0,0.03166600577805472
49005,0.088971988993156,0.03911192643288883,0.0007996425127590019,0.021261083280415816,0.06470048684117688,0.013147063665655354,0.025259295844210824,0.13029469178484912,0.00011759448717044145,0.01319410146052353,0.0032220889484700956,0.00030574566664314776,0.02297796279310426,0.09247630471083515,0.012018156588819115,0.0,0.026082457254403914
49007,0.11922739244951712,0.06286215978928884,,0.009833187006145742,0.051975417032484636,,0.02704126426690079,0.17208077260755048,,0.019666374012291484,,0.0893766461808604,0.052502194907813875,0.02247585601404741,0.00877963125548727,0.0,0.02704126426690079
49009,0.6608695652173913,,,,,,,,,,,,,,,,
49011,0.10653011204481792,0.0584733893557423,0.00022977941176470588,0.01871060924369748,0.08419774159663866,0.022813813025210083,0.028175332633053222,0.12874212184873948,0.00024072128851540617,0.019432773109243698,0.01641281512605042,0.001094187675070028,0.03208158263305322,0.1015406162464986,0.014705882352941176,0.0010066526610644257,0.023109243697478993
49013,0.06719881195470577,0.012994245405606088,0.0024132170038982737,,0.08817523668089845,,0.017078151104510858,0.19379988862075367,,0.03842583998514943,,0.17616484128457396,0.021718953035084462,0.035270094672359385,0.028587339892333394,0.0,0.03285687766846111
49015,0.11625615763546798,0.005911330049261084,,,0.07093596059113301,,0.021182266009852218,0.08669950738916256,,0.0,,0.09359605911330049,0.03940886699507389,0.026600985221674877,,0.0,0.0
49017,0.5058479532163743,0.019005847953216373,,0.01023391812865497,0.041666666666666664,0.0,0.012426900584795321,0.1067251461988304,,,,,,0.014619883040935672,0.0007309941520467836,0.0,0.0
49019,0.4019873532068654,0.03093947606142728,,0.037940379403794036,0.057813911472448055,0.015130984643179765,0.015808491418247517,0.08672086720867209,,0.024390243902439025,0.005645889792231256,0.0018066847335140017,0.018970189701897018,0.03229448961156278,0.027777777777777776,,0.022809394760614273
49021,0.15374869578178565,0.054553584736920555,,0.007899836041138768,0.09852437024891936,0.020718437919212997,0.03480399463407363,0.17320017886421224,,0.012967655388284394,0.02384856163362647,0.005142346102250708,0.023401401102995975,0.03376062006260248,0.01341481591891489,0.0,0.026606051572514534
49023,0.11967871485943775,0.015261044176706828,,,0.0751004016064257,,0.013654618473895583,0.19759036144578312,,0.007228915662650603,,,0.021285140562248995,0.11204819277108434,,,0.021285140562248995
49025,0.357268567405843,0.006335797254487857,,0.017599436818021823,0.04012671594508976,,0.036606828581485396,0.09222104892643436,,0.008799718409010912,,,0.0,0.013375571981696586,0.010911650827173531,,0.0010559662090813093
49027,0.09710391822827939,0.028960817717206135,,,0.017717206132879047,,0.01737649063032368,0.08517887563884156,,0.009540034071550256,,0.040545144804088586,0.018398637137989778,0.03986371379897785,0.0,0.0,0.028960817717206135
49029,0.09634949132256133,0.02333931777378815,,0.0023937761819269898,0.24655894673847994,0.0,0.03171753441053261,0.08617594254937164,,,,,0.019150209455415918,0.058049072411729505,0.011968880909634948,0.004189108318372232,0.08138839018551765
49031,0.06153846153846154,,,,,,,,,,,,,,,,
49033,0.16936936936936936,0.04864864864864865,,0.0,0.0990990990990991,,,,,,,,0.043243243243243246,0.025225225225225224,0.06486486486486487,,0.016216216216216217
49035,0.0847793056992567,0.07895752928020913,0.0,0.016188315997265453,0.05990429086484219,0.029461565076696013,0.07552931698176914,0.11059870861198354,3.67726331378255e-05,0.04722776133223907,0.031221637017338297,0.0033630244487865865,0.06330575943009105,0.08133270708424778,0.017796282955383096,0.0025640554197011054,0.05650616526624222
49037,0.25953627524308154,0.006357516828721017,,0.0,0.057965594614809275,,0.02243829468960359,0.2774869109947644,,0.004113687359760658,,0.055721765145848916,0.02356020942408377,0.010471204188481676,0.01720269259536275,,0.005609573672400898
49039,0.09781498876863386,0.017970185828057993,,0.0020420665713702267,0.06738819685521748,0.0,0.030222585256279355,0.1296712272820094,,0.04288339799877476,,0.001837859914233204,0.030835205227690423,0.12048192771084337,0.006943026342658771,0.0016336532570961813,0.0153154992852767
49041,0.1332402667907554,0.02807507367767954,,0.0037226617031177293,0.0460679385760819,0.0,0.020939972080037228,0.14208158833566,,0.006514657980456026,,0.10330386226151698,0.020009306654257795,0.025593299208934387,0.014115092290988056,,0.034589731658135565
49043,0.2729095074455899,0.032073310423825885,0.0014676403207331042,0.16698883161512026,0.04513888888888889,0.014962772050400917,0.0468213058419244,0.054445876288659795,,0.011418957617411225,0.014533218785796106,0.0037585910652920963,0.043170103092783504,0.039483104238258876,0.04832474226804124,0.001718213058419244,0.014676403207331042
49045,0.10944808231992516,0.07128157156220767,,0.008606173994387277,0.06819457436856875,0.02441534144059869,0.017680074836295603,0.13002806361085126,,0.015902712815715623,0.0,0.00411599625818522,0.035921421889616466,0.04490177736202058,0.009260991580916745,0.0,0.011412535079513564
49047,0.11890660592255126,0.0203872437357631,0.0005694760820045558,0.002050113895216401,0.11662870159453304,0.014920273348519362,0.02266514806378132,0.08496583143507973,,0.013325740318906605,0.007061503416856492,0.12198177676537586,0.040660592255125284,0.035649202733485194,0.031776765375854214,0.0,0.05239179954441914
49049,0.08133442969575942,0.09160108070010572,0.0003195113356043698,0.009547750499236462,0.07411723246799014,0.13431222835663104,0.028553976271584635,0.11882062727593093,0.00015035827557852697,0.07727005755902737,0.013894044402678257,0.00035710090449900153,0.01902032186068366,0.07456360859861388,0.010976154117232469,0.0012498531657465053,0.036673323152825094
49051,0.1897868278714604,0.04613426662424435,0.0014317531021317213,0.02513522112631244,0.130130448615972,0.02290804963410754,0.02481705377028317,0.10992682150811327,,0.013522112631244034,,,0.04120267260579064,0.09370028635062043,0.029907731466751512,,0.019090041361756283
49053,0.1479499472815167,0.04418405713489964,0.0001591501382616826,0.01947599816977341,0.11534406270515447,0.011438916187558438,0.03208864662701176,0.1793224182863509,,0.01955557323890425,0.0031830027652336524,0.0005172379493504685,0.028448087214275768,0.05060974396721507,0.016690870750193963,0.0015119263134859848,0.028288937076014084
49055,0.31,,,0.0016666666666666668,0.20833333333333334,,,0.0,,,,,0.02,0.01,,,
49057,0.09359821787240259,0.08354331763015983,0.0,0.029397801555709747,0.0758012879036872,0.015885768542526386,0.05089532434965733,0.13720191359602674,3.651900814373882e-05,0.014571084249351787,0.019294209302608674,0.0050031041156922175,0.0301403547212991,0.051966548588540336,0.01143044954899025,0.0,0.04726776954071261
50001,0.07309876816404809,0.02316146640112119,0.0026554547466253594,0.009072803717636645,0.0582724791620565,0.0,0.02279265324186767,0.15527034004573284,0.000516338422954931,0.0075975510806225565,0.0,0.0014752526370140886,0.036733790661650806,0.04211846278675223,0.005089621597698606,0.0,0.0199896732315409
50003,0.11709090909090909,0.04244628099173554,0.002049586776859504,0.03239669421487603,0.036429752066115706,0.07180165289256199,0.02109090909090909,0.23358677685950413,,0.020826446280991735,0.0,,0.03689256198347107,0.023669421487603304,0.014611570247933884,0.0,0.01090909090909091
50005,0.08992127730347045,0.014303137820157446,0.002439294822042355,0.007317884466127065,0.051779576449717264,0.07195919725024948,0.0320434637986473,0.21598846878811398,,0.02505821044461692,,,0.03503714380751746,0.023173300809402372,0.0075396385408581885,0.005322097793546956,0.041357134937354476
50007,0.10256208739390128,0.038363946647505275,0.00028068442089190283,0.027686711276777295,0.0625140342210446,0.04426954686307091,0.03127947186419365,0.17312615080612564,1.1227376835676112e-05,0.05805676561728118,0.010834418646427448,0.0006287331027978623,0.03469259442223919,0.0787263663717609,0.012058202721516144,0.0,0.05277989850451341
50009,0.14705882352941177,0.0058823529411764705,0.03333333333333333,0.00980392156862745,0.058823529411764705,,0.01764705882352941,0.1568627450980392,,,,,0.060784313725490195,0.03529411764705882,,,
50011,0.08251672110748172,0.041841655000777724,0.002488722974023954,0.003966402239850677,0.03725307201742106,0.004121947425727174,0.022009643801524342,0.2099860009332711,,0.010188209674910562,,0.001944314823456214,0.03095349198942293,0.017809923782858922,0.006455125213874631,0.0027220407528386996,0.08282781147923472
50013,0.13688760806916425,0.020172910662824207,,0.011527377521613832,0.138328530259366,,0.025936599423631124,0.09510086455331412,,0.008645533141210375,,,0.056195965417867436,0.06195965417867435,0.012968299711815562,,0.01585014409221902
50015,0.37865919768702566,0.020690278279725333,0.00045175280086736535,0.016534152511745573,0.05863751355258403,0.014546440187929164,0.022677990603541743,0.1546801590169859,,0.014004336826888326,,,0.03135164438019516,0.024304300686664258,0.039844597036501624,0.0,0.023581496205276473
50017,0.09018003273322422,0.01276595744680851,0.004582651391162029,0.006546644844517185,0.09787234042553192,0.0,0.022913256955810146,0.26481178396072014,,0.009165302782324058,,0.001309328968903437,0.035842880523731586,0.0453355155482815,0.00425531914893617,,0.026513911620294598
50019,0.21446998123827393,0.015595684803001875,0.00375234521575985,0.0053939962476547846,0.06367260787992496,0.017354596622889306,0.02450750469043152,0.2026266416510319,,0.010787992495309569,,,0.03470919324577861,0.02052063789868668,0.010436210131332082,0.00199343339587242,0.02849437148217636
50021,0.13127153918453208,0.043637828402631695,0.0007608647003535783,0.07836906413641856,0.05863133867430515,0.029136642348834087,0.01924540124423757,0.2043593071655552,,0.010383565322472362,0.01311372689432932,0.008593295439287472,0.04171328827820794,0.026451237524056752,0.01074161929910934,0.018932104014680214,0.032582911873965004
50023,0.09963156278784158,0.029167945962542217,0.0018805649370586429,0.014660730733804115,0.04881793061099171,0.09556340190359226,0.09410500460546516,0.1763893153208474,,0.01680994780472828,0.017615904206324837,0.0026097635861221983,0.05115904206324839,0.03450260976358612,0.008059564015965612,0.0056416948111759286,0.030204175621737796
50025,0.17456906619330126,0.03905264633063951,0.007380763301723736,0.07745130097631615,0.04601298640631569,0.0878684542439389,0.023964123884710607,0.16069509973373194,,0.020180314850282616,,,0.02606624001494838,0.023917410192927546,0.013733825384220116,0.006539916849628626,0.059513243331620495
50027,0.16608101512933138,0.02894094680331869,0.002440214738897023,0.024304538799414348,0.05505124450951684,0.0212298682284041,0.02342606149341142,0.218838457784285,9.760858955588091e-05,0.0273792093704246,0.004489995119570522,0.0025866276232308443,0.04055636896046852,0.06027330405075647,0.020497803806734993,0.0,0.036066373840897996
51001,0.10446376811594203,0.03814492753623189,0.001971014492753623,0.010898550724637681,0.03176811594202898,0.0,0.018782608695652174,0.12834782608695652,,0.009971014492753623,0.0,,0.044521739130434786,0.05982608695652174,0.009739130434782608,0.0,0.015072463768115942
51003,0.12432445415896044,0.0609852761030913,0.002546057214229097,0.03857516873633896,0.052218192299377894,0.019527778444983546,0.0627867316791968,0.18703912761511302,,0.018807196214541348,0.013066557778685178,0.001417145053202988,0.04477217591814186,0.09809526097086446,0.02120913698268201,,0.011913626209977662
51005,0.1656025538707103,0.02753391859537111,,0.00558659217877095,0.057063048683160415,0.0,0.023543495610534718,0.32761372705506786,,,,,0.08140462889066241,0.011971268954509178,0.0,0.0,0.011971268954509178
51007,0.08950770760815514,0.05370462456489309,0.02138239681750373,,0.18547986076578815,0.0,0.016907011437095974,0.18000994530084535,,0.006464445549477871,,,0.05668821481849826,0.029338637493784188,0.005469915464942815,,0.05420188960716062
51009,0.09989421187849479,0.02251775729182409,0.004382650748073145,0.004231524860208554,0.0686111530905244,0.0,0.020401994861719813,0.10624149916880761,,0.004080398972343962,0.0,,0.048511410004533774,0.03385219888166843,0.003627021308750189,,0.024180142058334592
51011,0.10911319983653453,0.0171638741315897,0.024928483857785042,0.011033919084593379,0.09358398038414385,,0.035145075602778915,0.20392317123007764,,0.0,,,0.08581937065794851,0.01961585615038823,0.016755210461789946,,0.024928483857785042
51013,0.13085232380599038,0.05916893791292684,,0.017765664464390186,0.012086359679789951,0.03713666005508069,0.02694102370182223,0.07371680531971062,5.707844004623353e-05,0.05473108919933218,0.015689436207708442,,0.10528118266527776,0.32274290443642173,0.02939539662381027,0.0,0.00433082663850797
51015,0.0698785780465207,0.04252206563612425,0.0007802213878187936,0.0021943726532403568,0.09216365143609499,0.004437509143219389,0.012044667674452626,0.1841322475252353,,0.004535036816696738,0.0013653874286828887,0.001462915102160238,0.04052274832983859,0.022626420246745015,0.008241088408836007,0.0,0.04378992539132979
51017,0.548030739673391,0.01585014409221902,0.001440922190201729,0.004803073967339097,0.0686839577329491,,0.006243996157540826,0.10902977905859751,,0.004322766570605188,,,0.03121998078770413,0.07973102785782901,0.010086455331412104,0.0,
51019,0.08492323504850004,0.0695060062953684,0.0061668915012526495,0.018564912956896,0.07650799768741569,0.0037258302820068093,0.0287788270058457,0.1375345281685617,,0.01438941350292285,0.0,,0.07470932099955033,0.058007323183657734,0.013747028971542365,,0.030063596068606667
51021,0.0329512893982808,,,,0.09455587392550144,,,0.12893982808022922,,0.0,,,0.04512893982808023,,,,0.0
51023,0.08301291531105195,0.054027408064675146,,0.013605442176870748,0.14650497880311544,0.001971803214039239,0.02237996647934536,0.09346347234545992,,0.016464556837227643,0.001873213053337277,,0.049788031154490785,0.020112392783200237,0.01370403233757271,,0.06073153899240856
51025,0.06025140875596012,0.17945383615084526,0.11270047680970958,,0.08409189423493715,,0.01950585175552666,0.07845687039445166,,0.0,,,0.0411790203727785,0.0164716081491114,0.012136974425661032,0.0,0.02860858257477243
51027,0.05485232067510549,0.06067912397026321,0.0032147880249146074,0.005224030540486237,0.04018485031143259,0.0,0.03335342575848905,0.11954992967651196,,0.00683142455294354,,0.29375125577657224,0.04299778983323287,0.03676913803496082,0.005023106288929074,,0.031746031746031744
51029,0.047125841532884516,0.015018125323666495,0.046090108751942,,0.09735888140859658,0.04816157431382703,0.013464526152252718,0.19471776281719316,,0.0,0.0,0.0,0.09062661833247022,0.030554117037804248,0.002589331952356292,,0.01294665976178146
51031,0.0753741660155076,0.0664783314299453,0.002885135541263449,0.0030654565125924145,0.11642724048806877,0.007393159824487588,0.022840656368335637,0.06527619162108553,,0.006371340986956783,0.0,,0.06058784636653243,0.046763238564645065,0.007573480795816554,0.0,0.035883873294464144
51033,0.13055416874687967,0.02471293060409386,0.0044932601098352475,0.03544682975536695,0.09186220668996506,0.01872191712431353,0.0,0.07963055416874688,,0.0044932601098352475,,,0.07813280079880179,0.032451323015476784,0.0054917623564653024,0.027209186220668997,0.08262606090863704
51035,0.1411706837186424,0.027545499262174127,,0.01278898180029513,0.036645351696999506,,0.023118544023610427,0.17117560255779635,0.0007378258730939498,,,,0.049926217412690606,0.028775209050664042,0.008853910477127398,,0.03369404820462371
51036,0.020307692307692308,0.05046153846153846,0.020923076923076923,0.028307692307692308,0.2824615384615385,0.006153846153846154,0.003076923076923077,0.0,,,,,0.06523076923076923,0.027692307692307693,0.009846153846153846,,0.046153846153846156
51037,0.05524553571428571,0.025669642857142856,0.05580357142857143,0.011160714285714286,0.04185267857142857,,0.033482142857142856,0.18080357142857142,,,,,0.04631696428571429,0.018973214285714284,0.006696428571428571,,0.03459821428571429
51041,0.11740298847153774,0.056136695874438675,0.0001663179824753368,0.029228197025534187,0.08188972242404083,0.013375467222227086,0.037789196334001525,0.12047549435831896,0.00011379651432523044,0.01674559476185891,0.00765938077189051,,0.04478330517599068,0.08532112500984777,0.013883174747678114,0.0,0.04732184280324583
51043,0.06601549343213203,0.03401818794206803,0.00370495116200741,0.006399461098012799,0.12361064331424722,0.0,0.03469181542606938,0.14752441899629504,,0.002694509936005389,,,0.10104412260020208,0.037049511620074096,0.01212529471202425,,0.04580666891209161
51045,0.07534246575342465,0.0,0.00684931506849315,,0.0273972602739726,,0.05707762557077625,0.12100456621004566,,,,,0.0410958904109589,0.01598173515981735,,,0.04337899543378995
51047,0.1329987452948557,0.029956085319949814,0.0010194479297365119,0.022427854454203262,0.0728513174404015,0.008077164366373903,0.018428481806775407,0.16828732747804265,,0.05371706398996236,0.0,0.004783563362609787,0.06038268506900878,0.05724592220828106,0.02093789209535759,,0.03842534504391468
51049,0.058823529411764705,0.03629536921151439,0.04755944931163955,,0.13391739674593242,,0.030037546933667083,0.10763454317897372,,0.02127659574468085,,,0.04630788485607009,0.060075093867334166,0.0,,
51051,0.10575916230366492,0.004188481675392671,0.008900523560209424,,0.07015706806282722,,0.033507853403141365,0.19842931937172775,,0.0062827225130890054,,0.09005235602094241,0.0387434554973822,0.13664921465968585,,,0.010471204188481676
51053,0.07624434389140272,0.03642533936651584,0.004298642533936652,0.011085972850678734,0.09773755656108597,0.0,0.02420814479638009,0.08597285067873303,,,,0.0,0.05497737556561086,0.012217194570135747,0.01334841628959276,,0.0167420814479638
51057,0.13961813842482101,0.030727923627684964,0.00477326968973747,0.0059665871121718375,0.02386634844868735,0.011634844868735084,0.03967780429594272,0.18496420047732698,,0.00954653937947494,,,0.0513126491646778,0.026252983293556086,0.008353221957040573,,0.018496420047732696
51059,0.07407184194966536,0.08857510045917212,0.0,0.01693187019388172,0.04262694016102787,0.019236689465102756,0.049067403340114765,0.09676820359291191,2.9319255746981337e-05,0.061782187249055674,0.03336857073514776,0.00016614244923289425,0.038388678858047566,0.3274390770298291,0.018544429259965696,0.0021126152613241554,0.024465290073314428
51061,0.13476190476190475,0.036137566137566135,0.003015873015873016,0.015396825396825397,0.12661375661375662,0.023386243386243386,0.039523809523809524,0.1393121693121693,0.00037037037037037035,0.01074074074074074,,0.0,0.08285714285714285,0.10888888888888888,0.01126984126984127,0.005714285714285714,0.027354497354497354
51063,0.0858257477243173,0.04681404421326398,0.00953619419159081,0.032509752925877766,0.09752925877763328,0.0082358040745557,0.013870827915041179,0.22540095361941917,,0.031209362808842653,,,0.06675335934113567,0.02990897269180754,0.006068487212830516,,0.009969657563935847
51065,0.09094339622641509,0.09132075471698113,0.02943396226415094,0.009433962264150943,0.2479245283018868,0.016226415094339624,0.016981132075471698,0.07962264150943396,,0.0060377358490566035,,,0.08830188679245284,0.02339622641509434,0.01471698113207547,0.0369811320754717,0.057358490566037736
51067,0.08384313725490196,0.06447058823529411,0.004705882352941176,0.00988235294117647,0.09780392156862745,0.08258823529411764,0.021254901960784313,0.11309803921568627,,0.008392156862745099,0.002352941176470588,0.0,0.04305882352941177,0.022745098039215685,0.00815686274509804,0.0,0.03521568627450981
51069,0.09099332839140103,0.03691623424759081,,0.00770941438102298,0.06619718309859154,0.006819866567828021,0.07309117865085249,0.07353595255744996,,0.009933283914010379,0.018458117123795404,,0.043958487768717566,0.08432171979243884,0.008339510748702744,,0.07453669384729429
51071,0.1197524219590958,0.006189451022604951,,,0.04009687836383208,,0.0193756727664155,0.13509149623250807,,0.00914962325080732,,,0.06081808396124865,0.1127556512378902,0.003767491926803014,,0.038482238966630784
51073,0.15435427338905366,0.03424103531949312,0.0008088433540037746,0.01712051765974656,0.08128875707737934,0.00889727689404152,0.0318145052574818,0.187786465354543,,0.014559180372067942,,,0.06538150444863845,0.03868967376651389,0.013885144243731464,0.0,0.011188999730385549
51075,0.04177651591969175,0.04143851821807612,0.0010815926451700128,0.03663895085513418,0.06874873250861895,0.007909146217805718,0.24133035895355912,0.03258297843574664,,0.0023659839113094033,0.0,0.0,0.030892989927668493,0.021158656121138375,0.008923139322652606,,0.03129858716960725
51077,0.07850911974623315,0.0,,0.0023790642347343376,0.03330689928628073,,0.0753370340999207,0.1371927042030135,,0.0,,,0.03330689928628073,0.008723235527359239,0.003965107057890563,,0.0055511498810467885
